# lambda(nm)   Fnu(Jy)
200.0	0.000046
201.0	0.000047
202.0	0.000047
203.0	0.000047
204.0	0.000047
205.0	0.000048
206.0	0.000048
207.0	0.000048
208.0	0.000048
209.0	0.000049
210.0	0.000049
211.0	0.000049
212.0	0.000049
213.0	0.000050
214.0	0.000050
215.0	0.000050
216.0	0.000051
217.0	0.000051
218.0	0.000051
219.0	0.000051
220.0	0.000052
221.0	0.000052
222.0	0.000052
223.0	0.000052
224.0	0.000053
225.0	0.000053
226.0	0.000053
227.0	0.000053
228.0	0.000054
229.0	0.000054
230.0	0.000054
231.0	0.000054
232.0	0.000055
233.0	0.000055
234.0	0.000055
235.0	0.000055
236.0	0.000056
237.0	0.000056
238.0	0.000056
239.0	0.000056
240.0	0.000057
241.0	0.000057
242.0	0.000057
243.0	0.000057
244.0	0.000058
245.0	0.000058
246.0	0.000058
247.0	0.000059
248.0	0.000059
249.0	0.000059
250.0	0.000059
251.0	0.000060
252.0	0.000060
253.0	0.000060
254.0	0.000060
255.0	0.000061
256.0	0.000061
257.0	0.000061
258.0	0.000061
259.0	0.000062
260.0	0.000062
261.0	0.000062
262.0	0.000062
263.0	0.000063
264.0	0.000063
265.0	0.000063
266.0	0.000064
267.0	0.000064
268.0	0.000064
269.0	0.000064
270.0	0.000065
271.0	0.000065
272.0	0.000065
273.0	0.000065
274.0	0.000066
275.0	0.000066
276.0	0.000066
277.0	0.000066
278.0	0.000067
279.0	0.000067
280.0	0.000067
281.0	0.000067
282.0	0.000068
283.0	0.000068
284.0	0.000068
285.0	0.000069
286.0	0.000069
287.0	0.000069
288.0	0.000069
289.0	0.000070
290.0	0.000070
291.0	0.000070
292.0	0.000070
293.0	0.000071
294.0	0.000071
295.0	0.000071
296.0	0.000071
297.0	0.000072
298.0	0.000072
299.0	0.000072
300.0	0.000072
301.0	0.000073
302.0	0.000073
303.0	0.000073
304.0	0.000074
305.0	0.000074
306.0	0.000074
307.0	0.000074
308.0	0.000075
309.0	0.000075
310.0	0.000075
311.0	0.000075
312.0	0.000076
313.0	0.000076
314.0	0.000076
315.0	0.000076
316.0	0.000077
317.0	0.000077
318.0	0.000077
319.0	0.000078
320.0	0.000078
321.0	0.000078
322.0	0.000078
323.0	0.000079
324.0	0.000079
325.0	0.000079
326.0	0.000079
327.0	0.000080
328.0	0.000080
329.0	0.000080
330.0	0.000081
331.0	0.000081
332.0	0.000081
333.0	0.000081
334.0	0.000082
335.0	0.000082
336.0	0.000082
337.0	0.000082
338.0	0.000083
339.0	0.000083
340.0	0.000083
341.0	0.000083
342.0	0.000084
343.0	0.000084
344.0	0.000084
345.0	0.000085
